"Route","Year"
"Route_0000000290","Year_2011"
"Route_0000000293","Year_2008"
"Route_0000000293","Year_2010"
"Route_0000000293","Year_2011"
"Route_0000000293","Year_2012"
"Route_0000000294","Year_2008"
"Route_0000000294","Year_2010"
"Route_0000000295","Year_2010"
"Route_0000000295","Year_2013"
"Route_0000000296","Year_2010"
"Route_0000000296","Year_2013"
"Route_0000000297","Year_2010"
"Route_0000000297","Year_2013"
"Route_0000000298","Year_2009"
"Route_0000000298","Year_2014"
"Route_0000000299","Year_2009"
"Route_0000000299","Year_2010"
"Route_0000000299","Year_2011"
"Route_0000000299","Year_2012"
"Route_0000000299","Year_2014"
"Route_0000000300","Year_2006"
"Route_0000000301","Year_2006"
"Route_0000000301","Year_2014"
"Route_0000000302","Year_2006"
"Route_0000000302","Year_2008"
"Route_0000000302","Year_2009"
"Route_0000000302","Year_2011"
"Route_0000000302","Year_2013"
"Route_0000000303","Year_2009"
"Route_0000000303","Year_2013"
"Route_0000000303","Year_2014"
"Route_0000000304","Year_2006"
"Route_0000000304","Year_2011"
"Route_0000000304","Year_2012"
"Route_0000000304","Year_2013"
"Route_0000000304","Year_2014"
"Route_0000000305","Year_2010"
"Route_0000000306","Year_2010"
"Route_0000000306","Year_2012"
"Route_0000000307","Year_2010"
"Route_0000000307","Year_2011"
"Route_0000000307","Year_2012"
"Route_0000000307","Year_2013"
"Route_0000000308","Year_2010"
"Route_0000000308","Year_2011"
"Route_0000000308","Year_2013"
"Route_0000000309","Year_2010"
"Route_0000000309","Year_2014"
"Route_0000000311","Year_2009"
"Route_0000000311","Year_2014"
"Route_0000000312","Year_2009"
"Route_0000000312","Year_2013"
"Route_0000000313","Year_2008"
"Route_0000000313","Year_2009"
"Route_0000000314","Year_2008"
"Route_0000000314","Year_2009"
"Route_0000000315","Year_2008"
"Route_0000000316","Year_2008"
"Route_0000000317","Year_2010"
"Route_0000000318","Year_2009"
"Route_0000000319","Year_2008"
"Route_0000000319","Year_2009"
"Route_0000000319","Year_2011"
"Route_0000000319","Year_2013"
"Route_0000000319","Year_2014"
"Route_0000000320","Year_2006"
"Route_0000000320","Year_2010"
"Route_0000000320","Year_2014"
"Route_0000000321","Year_2006"
"Route_0000000321","Year_2010"
"Route_0000000321","Year_2011"
"Route_0000000322","Year_2009"
"Route_0000000322","Year_2010"
"Route_0000000322","Year_2011"
"Route_0000000322","Year_2014"
"Route_0000000323","Year_2010"
"Route_0000000323","Year_2012"
"Route_0000000324","Year_2006"
"Route_0000000324","Year_2012"
"Route_0000000325","Year_2006"
"Route_0000000325","Year_2010"
"Route_0000000326","Year_2009"
"Route_0000000326","Year_2013"
"Route_0000000326","Year_2014"
"Route_0000000327","Year_2008"
"Route_0000000327","Year_2013"
"Route_0000000327","Year_2014"
"Route_0000000328","Year_2007"
"Route_0000000328","Year_2008"
"Route_0000000328","Year_2009"
"Route_0000000328","Year_2010"
"Route_0000000328","Year_2011"
"Route_0000000328","Year_2012"
"Route_0000000328","Year_2014"
"Route_0000000329","Year_2008"
"Route_0000000329","Year_2009"
"Route_0000000329","Year_2010"
"Route_0000000329","Year_2011"
"Route_0000000329","Year_2012"
"Route_0000000330","Year_2008"
"Route_0000000330","Year_2014"
"Route_0000000331","Year_2008"
"Route_0000000331","Year_2014"
"Route_0000000332","Year_2009"
"Route_0000000332","Year_2012"
"Route_0000000333","Year_2009"
"Route_0000000334","Year_2007"
"Route_0000000334","Year_2009"
"Route_0000000334","Year_2011"
"Route_0000000334","Year_2013"
"Route_0000000334","Year_2014"
"Route_0000000335","Year_2006"
"Route_0000000335","Year_2011"
"Route_0000000336","Year_2006"
"Route_0000000336","Year_2011"
"Route_0000000337","Year_2010"
"Route_0000000337","Year_2011"
"Route_0000000337","Year_2014"
"Route_0000000338","Year_2010"
"Route_0000000338","Year_2011"
"Route_0000000339","Year_2006"
"Route_0000000339","Year_2011"
"Route_0000000340","Year_2006"
"Route_0000000340","Year_2010"
"Route_0000000342","Year_2008"
"Route_0000000342","Year_2009"
"Route_0000000343","Year_2009"
"Route_0000000343","Year_2010"
"Route_0000000344","Year_2010"
"Route_0000000344","Year_2013"
"Route_0000000345","Year_2009"
"Route_0000000345","Year_2013"
"Route_0000000346","Year_2009"
"Route_0000000347","Year_2009"
"Route_0000000347","Year_2012"
"Route_0000000348","Year_2009"
"Route_0000000348","Year_2011"
"Route_0000000348","Year_2014"
"Route_0000000349","Year_2010"
"Route_0000000349","Year_2014"
"Route_0000000350","Year_2010"
"Route_0000000350","Year_2011"
"Route_0000000351","Year_2006"
"Route_0000000351","Year_2007"
"Route_0000000351","Year_2012"
"Route_0000000351","Year_2014"
"Route_0000000352","Year_2006"
"Route_0000000352","Year_2007"
"Route_0000000352","Year_2014"
"Route_0000000353","Year_2010"
"Route_0000000353","Year_2013"
"Route_0000000354","Year_2006"
"Route_0000000354","Year_2007"
"Route_0000000354","Year_2012"
"Route_0000000355","Year_2006"
"Route_0000000355","Year_2007"
"Route_0000000355","Year_2010"
"Route_0000000355","Year_2014"
"Route_0000000357","Year_2010"
"Route_0000000357","Year_2014"
"Route_0000000358","Year_2008"
"Route_0000000358","Year_2014"
"Route_0000000359","Year_2009"
"Route_0000000360","Year_2008"
"Route_0000000360","Year_2013"
"Route_0000000361","Year_2010"
"Route_0000000361","Year_2013"
"Route_0000000362","Year_2008"
"Route_0000000362","Year_2014"
"Route_0000000363","Year_2010"
"Route_0000000363","Year_2013"
"Route_0000000364","Year_2011"
"Route_0000000364","Year_2014"
"Route_0000000365","Year_2006"
"Route_0000000365","Year_2007"
"Route_0000000365","Year_2014"
"Route_0000000366","Year_2006"
"Route_0000000366","Year_2007"
"Route_0000000366","Year_2012"
"Route_0000000367","Year_2010"
"Route_0000000367","Year_2013"
"Route_0000000368","Year_2006"
"Route_0000000368","Year_2007"
"Route_0000000368","Year_2013"
"Route_0000000369","Year_2007"
"Route_0000000369","Year_2010"
"Route_0000000371","Year_2006"
"Route_0000000371","Year_2007"
"Route_0000000371","Year_2008"
"Route_0000000371","Year_2009"
"Route_0000000371","Year_2011"
"Route_0000000371","Year_2012"
"Route_0000000371","Year_2013"
"Route_0000000371","Year_2014"
"Route_0000000372","Year_2007"
"Route_0000000372","Year_2014"
"Route_0000000373","Year_2008"
"Route_0000000373","Year_2013"
"Route_0000000373","Year_2014"
"Route_0000000374","Year_2009"
"Route_0000000374","Year_2013"
"Route_0000000375","Year_2010"
"Route_0000000375","Year_2014"
"Route_0000000376","Year_2006"
"Route_0000000376","Year_2007"
"Route_0000000376","Year_2013"
"Route_0000000377","Year_2006"
"Route_0000000377","Year_2007"
"Route_0000000377","Year_2013"
"Route_0000000378","Year_2010"
"Route_0000000378","Year_2012"
"Route_0000000379","Year_2010"
"Route_0000000379","Year_2012"
"Route_0000000379","Year_2013"
"Route_0000000380","Year_2009"
"Route_0000000380","Year_2013"
"Route_0000000381","Year_2006"
"Route_0000000381","Year_2011"
"Route_0000000382","Year_2008"
"Route_0000000382","Year_2010"
"Route_0000000382","Year_2011"
"Route_0000000382","Year_2012"
"Route_0000000382","Year_2013"
"Route_0000000382","Year_2014"
"Route_0000000383","Year_2008"
"Route_0000000383","Year_2013"
"Route_0000000384","Year_2008"
"Route_0000000384","Year_2009"
"Route_0000000384","Year_2010"
"Route_0000000384","Year_2012"
"Route_0000000384","Year_2013"
"Route_0000000384","Year_2014"
"Route_0000000385","Year_2010"
"Route_0000000385","Year_2013"
"Route_0000000385","Year_2014"
"Route_0000000386","Year_2009"
"Route_0000000386","Year_2013"
"Route_0000000386","Year_2014"
"Route_0000000387","Year_2006"
"Route_0000000387","Year_2007"
"Route_0000000387","Year_2011"
"Route_0000000388","Year_2006"
"Route_0000000388","Year_2007"
"Route_0000000388","Year_2010"
"Route_0000000388","Year_2011"
"Route_0000000388","Year_2013"
"Route_0000000389","Year_2009"
"Route_0000000389","Year_2012"
"Route_0000000390","Year_2007"
"Route_0000000390","Year_2012"
"Route_0000000391","Year_2009"
"Route_0000000391","Year_2012"
"Route_0000000392","Year_2009"
"Route_0000000392","Year_2013"
"Route_0000000393","Year_2010"
"Route_0000000393","Year_2013"
"Route_0000000393","Year_2014"
"Route_0000000394","Year_2010"
"Route_0000000394","Year_2012"
"Route_0000000394","Year_2013"
"Route_0000000394","Year_2014"
"Route_0000000395","Year_2006"
"Route_0000000395","Year_2007"
"Route_0000000395","Year_2009"
"Route_0000000395","Year_2012"
"Route_0000000395","Year_2013"
"Route_0000000395","Year_2014"
"Route_0000000396","Year_2008"
"Route_0000000396","Year_2009"
"Route_0000000396","Year_2010"
"Route_0000000396","Year_2011"
"Route_0000000396","Year_2012"
"Route_0000000396","Year_2013"
"Route_0000000397","Year_2006"
"Route_0000000397","Year_2014"
"Route_0000000398","Year_2006"
"Route_0000000398","Year_2014"
"Route_0000000399","Year_2009"
"Route_0000000399","Year_2011"
"Route_0000000400","Year_2006"
"Route_0000000400","Year_2007"
"Route_0000000400","Year_2012"
"Route_0000000401","Year_2006"
"Route_0000000401","Year_2007"
"Route_0000000401","Year_2011"
"Route_0000000402","Year_2009"
"Route_0000000402","Year_2011"
"Route_0000000404","Year_2006"
"Route_0000000404","Year_2011"
"Route_0000000404","Year_2014"
"Route_0000000405","Year_2006"
"Route_0000000405","Year_2012"
"Route_0000000405","Year_2013"
"Route_0000000405","Year_2014"
"Route_0000000406","Year_2007"
"Route_0000000406","Year_2011"
"Route_0000000407","Year_2009"
"Route_0000000407","Year_2012"
"Route_0000000408","Year_2008"
"Route_0000000408","Year_2009"
"Route_0000000408","Year_2013"
"Route_0000000409","Year_2006"
"Route_0000000409","Year_2007"
"Route_0000000409","Year_2010"
"Route_0000000410","Year_2006"
"Route_0000000410","Year_2007"
"Route_0000000410","Year_2010"
"Route_0000000411","Year_2009"
"Route_0000000411","Year_2013"
"Route_0000000414","Year_2008"
"Route_0000000414","Year_2010"
"Route_0000000414","Year_2012"
"Route_0000000414","Year_2014"
"Route_0000000415","Year_2008"
"Route_0000000415","Year_2010"
"Route_0000000416","Year_2007"
"Route_0000000416","Year_2011"
"Route_0000000416","Year_2013"
"Route_0000000417","Year_2006"
"Route_0000000417","Year_2012"
"Route_0000000417","Year_2014"
"Route_0000000418","Year_2008"
"Route_0000000418","Year_2009"
"Route_0000000418","Year_2010"
"Route_0000000419","Year_2006"
"Route_0000000419","Year_2007"
"Route_0000000419","Year_2008"
"Route_0000000419","Year_2009"
"Route_0000000419","Year_2010"
"Route_0000000419","Year_2011"
"Route_0000000419","Year_2012"
"Route_0000000419","Year_2013"
"Route_0000000419","Year_2014"
"Route_0000000420","Year_2006"
"Route_0000000420","Year_2007"
"Route_0000000420","Year_2009"
"Route_0000000420","Year_2010"
"Route_0000000420","Year_2012"
"Route_0000000420","Year_2014"
"Route_0000000421","Year_2009"
"Route_0000000421","Year_2013"
"Route_0000000424","Year_2006"
"Route_0000000424","Year_2007"
"Route_0000000424","Year_2011"
"Route_0000000425","Year_2008"
"Route_0000000425","Year_2010"
"Route_0000000426","Year_2008"
"Route_0000000426","Year_2013"
"Route_0000000426","Year_2014"
"Route_0000000427","Year_2009"
"Route_0000000427","Year_2013"
"Route_0000000428","Year_2008"
"Route_0000000428","Year_2009"
"Route_0000000428","Year_2014"
"Route_0000000429","Year_2006"
"Route_0000000429","Year_2007"
"Route_0000000429","Year_2008"
"Route_0000000429","Year_2009"
"Route_0000000429","Year_2010"
"Route_0000000429","Year_2011"
"Route_0000000429","Year_2012"
"Route_0000000429","Year_2013"
"Route_0000000429","Year_2014"
"Route_0000000430","Year_2006"
"Route_0000000430","Year_2008"
"Route_0000000430","Year_2009"
"Route_0000000430","Year_2010"
"Route_0000000430","Year_2011"
"Route_0000000430","Year_2012"
"Route_0000000430","Year_2013"
"Route_0000000430","Year_2014"
"Route_0000000431","Year_2009"
"Route_0000000431","Year_2010"
"Route_0000000431","Year_2012"
"Route_0000000432","Year_2010"
"Route_0000000432","Year_2012"
"Route_0000000435","Year_2008"
"Route_0000000435","Year_2010"
"Route_0000000435","Year_2014"
"Route_0000000436","Year_2007"
"Route_0000000436","Year_2011"
"Route_0000000436","Year_2014"
"Route_0000000437","Year_2008"
"Route_0000000437","Year_2012"
"Route_0000000438","Year_2008"
"Route_0000000438","Year_2009"
"Route_0000000438","Year_2012"
"Route_0000000438","Year_2014"
"Route_0000000439","Year_2008"
"Route_0000000439","Year_2009"
"Route_0000000440","Year_2008"
"Route_0000000440","Year_2011"
"Route_0000000441","Year_2008"
"Route_0000000441","Year_2009"
"Route_0000000442","Year_2008"
"Route_0000000442","Year_2009"
"Route_0000000442","Year_2014"
"Route_0000000443","Year_2009"
"Route_0000000443","Year_2013"
"Route_0000000444","Year_2009"
"Route_0000000444","Year_2012"
"Route_0000000444","Year_2013"
"Route_0000000445","Year_2009"
"Route_0000000445","Year_2012"
"Route_0000000446","Year_2008"
"Route_0000000446","Year_2010"
"Route_0000000447","Year_2007"
"Route_0000000447","Year_2010"
"Route_0000000448","Year_2008"
"Route_0000000448","Year_2011"
"Route_0000000449","Year_2008"
"Route_0000000449","Year_2011"
"Route_0000000450","Year_2006"
"Route_0000000450","Year_2007"
"Route_0000000450","Year_2012"
"Route_0000000450","Year_2014"
"Route_0000000451","Year_2006"
"Route_0000000451","Year_2007"
"Route_0000000451","Year_2012"
"Route_0000000452","Year_2007"
"Route_0000000452","Year_2008"
"Route_0000000452","Year_2012"
"Route_0000000453","Year_2007"
"Route_0000000453","Year_2008"
"Route_0000000454","Year_2008"
"Route_0000000454","Year_2009"
"Route_0000000455","Year_2008"
"Route_0000000455","Year_2013"
"Route_0000000455","Year_2014"
"Route_0000000456","Year_2009"
"Route_0000000456","Year_2013"
"Route_0000000458","Year_2008"
"Route_0000000458","Year_2011"
"Route_0000000459","Year_2008"
"Route_0000000459","Year_2010"
"Route_0000000460","Year_2006"
"Route_0000000460","Year_2007"
"Route_0000000460","Year_2010"
"Route_0000000461","Year_2007"
"Route_0000000461","Year_2008"
"Route_0000000461","Year_2010"
"Route_0000000461","Year_2011"
"Route_0000000462","Year_2007"
"Route_0000000462","Year_2009"
"Route_0000000462","Year_2011"
"Route_0000000463","Year_2006"
"Route_0000000463","Year_2009"
"Route_0000000463","Year_2011"
"Route_0000000464","Year_2006"
"Route_0000000464","Year_2011"
"Route_0000000465","Year_2008"
"Route_0000000465","Year_2012"
"Route_0000000466","Year_2008"
"Route_0000000466","Year_2012"
"Route_0000000467","Year_2006"
"Route_0000000467","Year_2008"
"Route_0000000467","Year_2014"
"Route_0000000468","Year_2008"
"Route_0000000468","Year_2011"
"Route_0000000469","Year_2008"
"Route_0000000469","Year_2010"
"Route_0000000470","Year_2007"
"Route_0000000470","Year_2009"
"Route_0000000471","Year_2006"
"Route_0000000471","Year_2007"
"Route_0000000471","Year_2012"
"Route_0000000472","Year_2007"
"Route_0000000472","Year_2008"
"Route_0000000472","Year_2009"
"Route_0000000472","Year_2011"
"Route_0000000472","Year_2012"
"Route_0000000473","Year_2007"
"Route_0000000473","Year_2008"
"Route_0000000473","Year_2010"
"Route_0000000473","Year_2011"
"Route_0000000473","Year_2014"
"Route_0000000474","Year_2007"
"Route_0000000474","Year_2010"
"Route_0000000474","Year_2014"
"Route_0000000476","Year_2006"
"Route_0000000476","Year_2013"
"Route_0000000477","Year_2009"
"Route_0000000477","Year_2012"
"Route_0000000478","Year_2009"
"Route_0000000478","Year_2012"
"Route_0000000478","Year_2014"
"Route_0000000479","Year_2008"
"Route_0000000479","Year_2010"
"Route_0000000480","Year_2008"
"Route_0000000480","Year_2010"
"Route_0000000480","Year_2013"
"Route_0000000481","Year_2006"
"Route_0000000481","Year_2008"
"Route_0000000481","Year_2010"
"Route_0000000482","Year_2006"
"Route_0000000482","Year_2007"
"Route_0000000482","Year_2010"
"Route_0000000483","Year_2006"
"Route_0000000483","Year_2009"
"Route_0000000483","Year_2011"
"Route_0000000484","Year_2007"
"Route_0000000484","Year_2012"
"Route_0000000485","Year_2006"
"Route_0000000485","Year_2010"
"Route_0000000485","Year_2014"
"Route_0000000486","Year_2006"
"Route_0000000486","Year_2013"
"Route_0000000487","Year_2007"
"Route_0000000487","Year_2011"
"Route_0000000488","Year_2008"
"Route_0000000488","Year_2012"
"Route_0000000489","Year_2006"
"Route_0000000489","Year_2011"
"Route_0000000490","Year_2008"
"Route_0000000490","Year_2011"
"Route_0000000491","Year_2006"
"Route_0000000491","Year_2009"
"Route_0000000491","Year_2011"
"Route_0000000492","Year_2006"
"Route_0000000492","Year_2007"
"Route_0000000492","Year_2010"
"Route_0000000493","Year_2006"
"Route_0000000493","Year_2009"
"Route_0000000493","Year_2011"
"Route_0000000494","Year_2008"
"Route_0000000494","Year_2011"
"Route_0000000494","Year_2013"
"Route_0000000495","Year_2008"
"Route_0000000495","Year_2011"
"Route_0000000495","Year_2012"
"Route_0000000495","Year_2014"
"Route_0000000496","Year_2006"
"Route_0000000496","Year_2007"
"Route_0000000496","Year_2012"
"Route_0000000496","Year_2013"
"Route_0000000497","Year_2008"
"Route_0000000497","Year_2012"
"Route_0000000498","Year_2007"
"Route_0000000498","Year_2011"
"Route_0000000498","Year_2012"
"Route_0000000498","Year_2013"
"Route_0000000499","Year_2006"
"Route_0000000499","Year_2013"
"Route_0000000500","Year_2008"
"Route_0000000500","Year_2011"
"Route_0000000501","Year_2008"
"Route_0000000501","Year_2011"
"Route_0000000502","Year_2008"
"Route_0000000502","Year_2011"
"Route_0000000502","Year_2014"
"Route_0000000503","Year_2008"
"Route_0000000503","Year_2011"
"Route_0000000503","Year_2014"
"Route_0000000504","Year_2008"
"Route_0000000504","Year_2011"
"Route_0000000506","Year_2006"
"Route_0000000506","Year_2008"
"Route_0000000506","Year_2011"
"Route_0000000507","Year_2008"
"Route_0000000507","Year_2012"
"Route_0000000508","Year_2008"
"Route_0000000508","Year_2012"
"Route_0000000508","Year_2013"
"Route_0000000509","Year_2008"
"Route_0000000509","Year_2011"
"Route_0000000510","Year_2007"
"Route_0000000510","Year_2011"
"Route_0000000510","Year_2013"
"Route_0000000511","Year_2008"
"Route_0000000511","Year_2013"
"Route_0000000512","Year_2008"
"Route_0000000512","Year_2013"
"Route_0000000513","Year_2008"
"Route_0000000513","Year_2010"
"Route_0000000514","Year_2008"
"Route_0000000514","Year_2010"
"Route_0000000514","Year_2013"
"Route_0000000515","Year_2006"
"Route_0000000515","Year_2007"
"Route_0000000515","Year_2010"
"Route_0000000515","Year_2012"
